time,x,y,z,MF
18.727,0.30,-48.72,10.68,49.88
18.728,0.36,-48.72,10.68,49.88
18.740,0.36,-48.72,10.68,49.88
18.747,0.36,-48.72,10.62,49.87
18.757,0.42,-48.72,10.56,49.85
18.767,0.48,-48.66,10.50,49.78
18.790,0.54,-48.66,10.38,49.76
18.792,0.54,-48.66,10.32,49.75
18.797,0.60,-48.66,10.20,49.72
18.818,0.66,-48.66,10.08,49.70
18.821,0.66,-48.66,10.02,49.69
18.827,0.72,-48.66,10.02,49.69
18.839,0.72,-48.66,10.02,49.69
18.847,0.72,-48.66,10.02,49.69
18.857,0.72,-48.60,10.14,49.65
18.866,0.78,-48.60,10.38,49.70
18.882,0.78,-48.60,10.62,49.75
18.907,0.72,-48.60,10.86,49.80
18.908,0.72,-48.60,11.04,49.84
18.908,0.66,-48.60,11.22,49.88
18.916,0.66,-48.60,11.40,49.92
18.925,0.66,-48.60,11.52,49.95
18.936,0.66,-48.66,11.58,50.02
18.947,0.66,-48.66,11.52,50.01
18.968,0.72,-48.66,11.52,50.01
18.970,0.72,-48.66,11.46,50.00
18.983,0.78,-48.66,11.40,49.98
18.985,0.78,-48.66,11.40,49.98
18.995,0.84,-48.66,11.34,49.97
19.006,0.84,-48.60,11.34,49.91
19.015,0.84,-48.60,11.28,49.90
19.025,0.84,-48.48,11.22,49.77
19.035,0.84,-48.48,11.16,49.76
19.046,0.84,-48.42,11.10,49.68
19.061,0.84,-48.36,11.10,49.62
19.065,0.84,-48.30,11.04,49.55
19.090,0.84,-48.30,10.98,49.54
19.093,0.84,-48.24,10.92,49.47
19.095,0.78,-48.30,10.92,49.53
19.109,0.78,-48.36,10.92,49.58
19.115,0.78,-48.42,10.92,49.64
19.127,0.78,-48.48,10.92,49.70
19.135,0.72,-48.54,10.92,49.76
19.146,0.72,-48.60,10.92,49.82
19.155,0.66,-48.66,10.92,49.87
19.181,0.60,-48.72,10.86,49.92
19.182,0.60,-48.72,10.86,49.92
19.184,0.54,-48.72,10.86,49.92
19.197,0.48,-48.72,10.80,49.90
19.204,0.48,-48.72,10.80,49.90
19.214,0.48,-48.72,10.80,49.90
19.225,0.48,-48.72,10.74,49.89
19.234,0.48,-48.72,10.74,49.89
19.244,0.48,-48.72,10.74,49.89
19.253,0.48,-48.72,10.74,49.89
19.264,0.54,-48.78,10.74,49.95
19.278,0.54,-48.78,10.80,49.96
19.284,0.54,-48.72,10.80,49.91
19.299,0.54,-48.72,10.80,49.91
19.303,0.60,-48.66,10.80,49.85
19.313,0.60,-48.66,10.74,49.83
19.327,0.66,-48.60,10.74,49.78
19.334,0.66,-48.54,10.74,49.72
19.344,0.66,-48.54,10.74,49.72
19.352,0.66,-48.48,10.74,49.66
19.364,0.66,-48.42,10.74,49.60
19.372,0.72,-48.42,10.74,49.60
19.387,0.72,-48.42,10.74,49.60
19.411,0.78,-48.36,10.80,49.56
19.411,0.78,-48.36,10.86,49.57
19.415,0.78,-48.36,10.86,49.57
19.423,0.78,-48.36,10.92,49.58
19.432,0.84,-48.36,10.92,49.58
19.443,0.84,-48.36,10.92,49.58
19.452,0.90,-48.36,10.98,49.60
19.463,0.90,-48.36,11.04,49.61
19.474,0.90,-48.36,11.04,49.61
19.496,0.90,-48.36,11.04,49.61
19.498,0.96,-48.30,11.10,49.57
19.503,0.96,-48.30,11.16,49.58
19.518,0.96,-48.24,11.16,49.52
19.523,0.96,-48.18,11.22,49.48
19.532,0.96,-48.18,11.28,49.49
19.547,0.96,-48.12,11.28,49.43
19.552,0.96,-48.12,11.34,49.45
19.564,0.96,-48.06,11.34,49.39
19.572,0.96,-48.06,11.34,49.39
19.594,1.02,-48.06,11.40,49.40
19.595,1.02,-48.06,11.40,49.40
19.603,1.08,-48.06,11.40,49.41
19.612,1.14,-48.06,11.40,49.41
19.622,1.20,-48.06,11.40,49.41
19.632,1.20,-48.06,11.40,49.41
19.642,1.26,-48.06,11.40,49.41
19.652,1.32,-48.06,11.46,49.43
19.669,1.32,-48.12,11.46,49.48
19.699,1.32,-48.12,11.46,49.48
19.704,1.38,-48.12,11.46,49.49
19.705,1.38,-48.12,11.52,49.50
19.707,1.38,-48.18,11.52,49.56
19.718,1.32,-48.18,11.52,49.56
19.722,1.32,-48.30,11.58,49.69
19.734,1.26,-48.36,11.58,49.74
19.742,1.26,-48.42,11.64,49.82
19.751,1.20,-48.42,11.64,49.81
19.775,1.14,-48.48,11.70,49.88
19.778,1.08,-48.48,11.70,49.88
19.782,1.08,-48.54,11.70,49.94
19.790,1.08,-48.54,11.70,49.94
19.801,1.02,-48.48,11.70,49.88
19.810,1.02,-48.42,11.70,49.82
19.821,1.02,-48.42,11.70,49.82
19.833,1.02,-48.42,11.70,49.82
19.841,1.02,-48.36,11.70,49.77
19.852,1.02,-48.36,11.70,49.77
19.861,1.02,-48.36,11.70,49.77
19.880,1.02,-48.36,11.76,49.78
19.889,1.02,-48.36,11.76,49.78
19.892,1.02,-48.36,11.76,49.78
19.911,1.02,-48.36,11.76,49.78
19.914,1.02,-48.36,11.76,49.78
19.926,1.02,-48.36,11.76,49.78
19.934,1.02,-48.36,11.82,49.79
19.939,1.02,-48.36,11.82,49.79
19.951,1.02,-48.36,11.82,49.79
19.960,1.02,-48.36,11.82,49.79
19.969,1.02,-48.36,11.82,49.79
19.985,1.02,-48.36,11.82,49.79
19.994,1.02,-48.30,11.82,49.74
20.012,1.02,-48.30,11.82,49.74
20.013,1.02,-48.30,11.82,49.74
20.030,1.02,-48.30,11.82,49.74
20.031,1.02,-48.30,11.82,49.74
20.039,1.02,-48.30,11.82,49.74
20.049,1.08,-48.30,11.82,49.74
20.059,1.08,-48.30,11.88,49.75
20.068,1.02,-48.24,11.94,49.71
20.079,1.08,-48.24,12.00,49.72
20.106,1.08,-48.18,12.12,49.69
20.108,1.08,-48.18,12.18,49.71
20.109,1.08,-48.12,12.24,49.66
20.122,1.08,-48.06,12.30,49.62
20.129,1.08,-48.00,12.36,49.58
20.139,1.08,-48.00,12.42,49.59
20.167,1.08,-47.94,12.42,49.53
20.170,1.08,-47.88,12.36,49.46
20.172,1.08,-47.88,12.36,49.46
20.179,1.08,-47.82,12.36,49.40
20.209,1.14,-47.82,12.36,49.40
20.212,1.14,-47.82,12.36,49.40
20.214,1.14,-47.88,12.36,49.46
20.226,1.08,-47.88,12.42,49.48
20.229,1.08,-47.88,12.42,49.48
20.240,1.08,-47.88,12.48,49.49
20.248,1.08,-47.88,12.48,49.49
20.258,1.08,-47.88,12.54,49.51
20.282,1.08,-47.88,12.54,49.51
20.284,1.08,-47.88,12.54,49.51
20.298,1.08,-47.88,12.54,49.51
20.300,1.08,-47.88,12.54,49.51
20.308,1.08,-47.88,12.48,49.49
20.322,1.08,-47.88,12.48,49.49
20.328,1.08,-47.88,12.48,49.49
20.341,1.08,-47.88,12.48,49.49
20.348,1.08,-47.88,12.48,49.49
20.358,1.08,-47.88,12.48,49.49
20.389,1.08,-47.94,12.54,49.56
20.392,1.08,-47.94,12.54,49.56
20.393,1.08,-47.94,12.54,49.56
20.398,1.08,-47.94,12.54,49.56
20.415,1.08,-47.94,12.54,49.56
20.418,1.08,-47.94,12.60,49.58
20.427,1.08,-47.94,12.60,49.58
20.439,1.08,-47.88,12.66,49.54
20.447,1.08,-47.82,12.66,49.48
20.457,1.08,-47.82,12.72,49.49
20.467,1.08,-47.76,12.72,49.44
20.480,1.08,-47.76,12.78,49.45
20.499,1.08,-47.70,12.84,49.41
20.500,1.08,-47.64,12.90,49.37
20.509,1.14,-47.64,12.90,49.37
20.517,1.14,-47.58,12.96,49.33
20.527,1.14,-47.58,13.02,49.34
20.542,1.14,-47.58,13.02,49.34
20.548,1.20,-47.58,13.08,49.36
20.559,1.20,-47.58,13.08,49.36
20.567,1.20,-47.58,13.14,49.38
20.591,1.20,-47.58,13.14,49.38
20.593,1.20,-47.58,13.20,49.39
20.598,1.20,-47.58,13.26,49.41
20.618,1.20,-47.58,13.32,49.42
20.621,1.20,-47.52,13.32,49.37
20.635,1.20,-47.46,13.32,49.31
20.638,1.20,-47.46,13.38,49.32
20.651,1.20,-47.40,13.38,49.27
20.660,1.20,-47.40,13.38,49.27
20.667,1.20,-47.34,13.38,49.21
20.688,1.20,-47.34,13.38,49.21
20.689,1.26,-47.34,13.32,49.19
20.696,1.26,-47.34,13.32,49.19
20.709,1.32,-47.34,13.32,49.20
20.716,1.32,-47.34,13.38,49.21
20.726,1.38,-47.34,13.38,49.21
20.736,1.38,-47.34,13.38,49.21
20.746,1.44,-47.34,13.38,49.22
20.772,1.50,-47.28,13.44,49.18
20.775,1.62,-47.28,13.56,49.21
20.777,1.68,-47.28,13.62,49.23
20.786,1.74,-47.22,13.68,49.19
20.797,1.80,-47.22,13.74,49.21
20.812,1.86,-47.22,13.80,49.23
20.817,1.92,-47.22,13.86,49.25
20.829,1.92,-47.22,13.92,49.27
20.836,1.98,-47.16,13.86,49.19
20.846,1.92,-47.16,13.86,49.19
20.856,1.86,-47.16,13.86,49.19
20.876,1.74,-47.16,13.86,49.19
20.878,1.68,-47.16,13.86,49.18
20.886,1.62,-47.10,13.86,49.12
20.904,1.56,-47.10,13.86,49.12
20.907,1.56,-47.16,13.86,49.18
20.916,1.50,-47.16,13.86,49.18
20.927,1.50,-47.16,13.86,49.18
20.935,1.50,-47.16,13.86,49.18
20.945,1.50,-47.22,13.92,49.25
20.955,1.50,-47.22,13.98,49.27
20.965,1.50,-47.22,14.04,49.29
20.990,1.50,-47.22,14.04,49.29
21.014,1.56,-47.22,14.04,49.29
21.016,1.56,-47.28,14.10,49.36
21.016,1.62,-47.28,14.10,49.36
21.017,1.62,-47.28,14.16,49.38
21.024,1.68,-47.28,14.10,49.37
21.034,1.80,-47.28,14.10,49.37
21.044,1.86,-47.28,14.10,49.37
21.054,1.86,-47.28,14.10,49.37
21.066,1.86,-47.28,14.16,49.39
21.075,1.86,-47.22,14.16,49.33
21.088,1.86,-47.22,14.16,49.33
21.097,1.80,-47.22,14.16,49.33
21.104,1.74,-47.22,14.16,49.33
21.116,1.74,-47.22,14.16,49.33
21.124,1.68,-47.16,14.10,49.25
21.135,1.62,-47.16,14.10,49.25
21.151,1.62,-47.16,14.10,49.25
21.155,1.62,-47.10,14.16,49.21
21.168,1.62,-47.10,14.16,49.21
21.175,1.62,-47.10,14.16,49.21
21.193,1.74,-47.10,14.16,49.21
21.204,1.80,-47.10,14.16,49.22
21.204,1.92,-47.10,14.16,49.22
21.217,1.98,-47.10,14.16,49.22
21.223,2.04,-47.10,14.16,49.22
21.234,2.10,-47.10,14.16,49.23
21.242,2.16,-47.10,14.16,49.23
21.253,2.22,-47.04,14.22,49.19
21.268,2.16,-46.98,14.28,49.15
21.273,2.16,-46.92,14.28,49.09
21.289,2.10,-46.86,14.28,49.03
21.294,2.04,-46.80,14.28,48.97
21.304,2.04,-46.74,14.28,48.92
21.317,2.04,-46.74,14.28,48.92
21.324,1.98,-46.68,14.28,48.86
21.334,1.98,-46.68,14.28,48.86
21.343,1.98,-46.68,14.22,48.84
21.353,1.98,-46.68,14.22,48.84
21.379,1.98,-46.74,14.22,48.90
21.383,2.04,-46.80,14.22,48.96
21.385,2.04,-46.86,14.28,49.03
21.393,2.04,-46.92,14.28,49.09
21.408,2.04,-46.98,14.34,49.16
21.421,2.04,-47.04,14.40,49.24
21.423,2.04,-47.10,14.46,49.31
21.434,2.04,-47.16,14.46,49.37
21.441,2.04,-47.10,14.52,49.33
21.452,2.04,-47.04,14.52,49.27
21.461,2.04,-47.04,14.52,49.27
21.474,2.04,-46.98,14.58,49.23
21.494,2.04,-46.92,14.58,49.18
21.495,2.04,-46.86,14.58,49.12
21.503,2.04,-46.80,14.58,49.06
21.511,2.04,-46.74,14.58,49.00
21.521,2.04,-46.74,14.58,49.00
21.532,2.04,-46.74,14.58,49.00
21.541,2.04,-46.68,14.58,48.95
21.552,2.04,-46.68,14.58,48.95
21.561,2.04,-46.68,14.58,48.95
21.577,2.04,-46.68,14.64,48.96
21.610,2.04,-46.68,14.64,48.96
21.612,2.04,-46.68,14.70,48.98
21.614,2.04,-46.68,14.70,48.98
21.616,2.04,-46.68,14.70,48.98
21.625,2.04,-46.74,14.70,49.04
21.642,2.04,-46.74,14.70,49.04
21.643,2.04,-46.80,14.70,49.10
21.653,1.98,-46.80,14.70,49.09
21.661,1.98,-46.80,14.76,49.11
21.687,1.98,-46.80,14.76,49.11
21.688,1.98,-46.86,14.76,49.17
21.690,1.98,-46.86,14.76,49.17
21.700,1.98,-46.86,14.82,49.19
21.710,1.98,-46.86,14.82,49.19
21.721,1.98,-46.86,14.88,49.21
21.730,1.98,-46.86,14.88,49.21
21.741,1.98,-46.86,14.88,49.21
21.752,1.98,-46.86,14.94,49.22
21.761,1.98,-46.86,15.00,49.24
21.797,1.98,-46.86,15.00,49.24
21.799,1.98,-46.86,15.06,49.26
21.828,1.98,-46.80,15.12,49.22
21.831,1.98,-46.80,15.18,49.24
21.833,1.98,-46.80,15.18,49.24
21.835,1.98,-46.74,15.24,49.20
21.836,1.92,-46.74,15.30,49.22
21.843,1.92,-46.68,15.36,49.18
21.850,1.92,-46.68,15.42,49.20
21.859,1.86,-46.62,15.42,49.14
21.879,1.80,-46.62,15.48,49.16
21.880,1.80,-46.62,15.48,49.16
21.897,1.74,-46.56,15.48,49.10
21.899,1.68,-46.56,15.48,49.09
21.909,1.68,-46.56,15.48,49.09
21.919,1.68,-46.56,15.48,49.09
21.929,1.68,-46.56,15.48,49.09
21.939,1.68,-46.56,15.48,49.09
21.949,1.68,-46.56,15.54,49.11
21.959,1.74,-46.56,15.54,49.12
22.005,1.74,-46.56,15.60,49.13
22.016,1.74,-46.56,15.60,49.13
22.020,1.74,-46.56,15.60,49.13
22.021,1.74,-46.56,15.66,49.15
22.023,1.68,-46.56,15.78,49.19
22.024,1.68,-46.56,15.78,49.19
22.033,1.68,-46.56,15.84,49.21
22.048,1.68,-46.50,15.90,49.17
22.049,1.68,-46.50,15.96,49.19
22.058,1.74,-46.50,16.08,49.23
22.068,1.74,-46.50,16.14,49.25
22.078,1.74,-46.44,16.14,49.20
22.091,1.80,-46.44,16.14,49.20
22.097,1.86,-46.44,16.14,49.20
22.108,1.86,-46.44,16.14,49.20
22.118,1.92,-46.44,16.14,49.20
22.128,1.98,-46.38,16.08,49.13
22.141,1.98,-46.32,16.02,49.05
22.148,2.04,-46.26,15.96,48.98
22.160,2.04,-46.26,15.90,48.96
22.168,2.10,-46.26,15.84,48.94
22.180,2.10,-46.26,15.78,48.92
22.202,2.16,-46.20,15.72,48.85
22.204,2.16,-46.20,15.66,48.83
22.233,2.16,-46.26,15.72,48.91
22.235,2.16,-46.26,15.72,48.91
22.237,2.22,-46.26,15.72,48.91
22.238,2.28,-46.26,15.72,48.91
22.248,2.34,-46.26,15.78,48.93
22.260,2.34,-46.26,15.84,48.95
22.267,2.40,-46.20,15.90,48.92
22.297,2.40,-46.20,15.96,48.94
22.299,2.46,-46.20,16.02,48.96
22.300,2.46,-46.14,16.08,48.92
22.316,2.46,-46.14,16.08,48.92
22.317,2.46,-46.14,16.14,48.94
22.327,2.46,-46.08,16.14,48.89
22.337,2.46,-46.08,16.14,48.89
22.347,2.46,-46.08,16.14,48.89
22.363,2.46,-46.08,16.14,48.89
22.367,2.46,-46.08,16.14,48.89
22.397,2.52,-46.08,16.14,48.89
22.398,2.52,-46.08,16.14,48.89
22.398,2.58,-46.08,16.14,48.89
22.412,2.58,-46.08,16.14,48.89
22.417,2.64,-46.08,16.14,48.90
22.428,2.64,-46.08,16.14,48.90
22.437,2.70,-46.08,16.14,48.90
22.446,2.70,-46.08,16.14,48.90
22.456,2.70,-46.08,16.14,48.90
22.469,2.70,-46.08,16.20,48.92
22.489,2.70,-46.02,16.26,48.88
22.490,2.70,-45.96,16.26,48.83
22.497,2.76,-45.96,16.32,48.85
22.506,2.76,-45.90,16.38,48.81
22.516,2.76,-45.90,16.44,48.83
22.529,2.70,-45.84,16.50,48.79
22.536,2.70,-45.84,16.50,48.79
22.547,2.64,-45.78,16.50,48.73
22.557,2.64,-45.78,16.56,48.75
22.577,2.64,-45.78,16.56,48.75
22.579,2.58,-45.78,16.62,48.77
22.587,2.52,-45.78,16.62,48.77
22.610,2.46,-45.78,16.62,48.77
22.612,2.46,-45.78,16.62,48.77
22.617,2.46,-45.84,16.62,48.82
22.631,2.46,-45.84,16.68,48.84
22.636,2.40,-45.84,16.68,48.84
22.648,2.40,-45.84,16.68,48.84
22.656,2.40,-45.84,16.74,48.86
22.666,2.40,-45.84,16.74,48.86
22.699,2.40,-45.78,16.74,48.80
22.701,2.40,-45.78,16.74,48.80
22.702,2.52,-45.72,16.68,48.73
22.706,2.64,-45.66,16.68,48.68
22.725,2.70,-45.54,16.74,48.59
22.726,2.82,-45.42,16.80,48.51
22.735,2.88,-45.36,16.80,48.46
22.747,2.94,-45.30,16.86,48.43
22.755,3.06,-45.24,16.92,48.40
22.765,3.12,-45.18,16.98,48.37
22.775,3.06,-45.18,17.04,48.38
22.794,3.06,-45.18,17.04,48.38
22.796,3.00,-45.24,17.04,48.44
22.805,3.00,-45.24,16.98,48.41
22.817,3.00,-45.30,16.86,48.43
22.825,3.00,-45.36,16.80,48.46
22.836,3.00,-45.42,16.74,48.50
22.850,3.00,-45.42,16.68,48.48
22.856,3.00,-45.48,16.62,48.51
22.867,3.00,-45.54,16.56,48.55
22.875,3.00,-45.54,16.50,48.53
22.895,3.00,-45.54,16.56,48.55
22.897,3.00,-45.60,16.62,48.63
22.904,3.00,-45.60,16.68,48.65
22.926,3.00,-45.54,16.74,48.61
22.928,3.00,-45.54,16.74,48.61
22.936,3.00,-45.54,16.80,48.63
22.943,3.00,-45.54,16.86,48.65
22.954,3.00,-45.54,16.92,48.67
22.983,3.00,-45.54,16.92,48.67
22.998,3.00,-45.54,16.98,48.70
23.000,3.00,-45.54,17.04,48.72
23.002,3.00,-45.54,17.04,48.72
23.008,2.94,-45.54,17.10,48.73
23.015,2.94,-45.54,17.10,48.73
23.023,2.94,-45.54,17.16,48.75
23.034,2.94,-45.54,17.16,48.75
23.043,2.94,-45.48,17.16,48.70
23.053,2.94,-45.48,17.16,48.70
23.073,2.88,-45.48,17.22,48.72
23.074,2.88,-45.48,17.22,48.72
23.106,2.88,-45.42,17.22,48.66
23.106,2.88,-45.42,17.22,48.66
23.107,2.88,-45.42,17.28,48.68
23.113,2.88,-45.36,17.28,48.63
23.123,2.88,-45.36,17.28,48.63
23.135,2.88,-45.36,17.22,48.60
23.143,2.88,-45.36,17.22,48.60
23.153,2.88,-45.36,17.16,48.58
23.162,2.88,-45.36,17.16,48.58
23.181,2.88,-45.36,17.16,48.58
23.183,2.88,-45.36,17.16,48.58
23.193,2.88,-45.36,17.10,48.56
23.205,2.88,-45.30,17.16,48.53
23.213,2.94,-45.30,17.16,48.53
23.223,2.94,-45.24,17.22,48.50
23.237,2.94,-45.24,17.28,48.52
23.243,2.94,-45.18,17.28,48.46
23.254,2.94,-45.18,17.34,48.48
23.262,2.94,-45.12,17.34,48.43
23.273,2.94,-45.06,17.40,48.39
23.295,3.00,-45.00,17.34,48.32
23.297,3.00,-45.00,17.28,48.30
23.302,3.06,-44.94,17.22,48.22
23.312,3.06,-44.88,17.22,48.17
23.322,3.06,-44.88,17.16,48.15
23.332,3.06,-44.82,17.10,48.07
23.342,3.06,-44.82,17.10,48.07
23.353,3.06,-44.82,17.04,48.05
23.362,3.00,-44.88,17.04,48.10
23.373,3.00,-44.88,17.10,48.12
23.382,3.00,-44.88,17.16,48.14
23.410,3.00,-44.88,17.22,48.16
23.412,3.00,-44.88,17.28,48.19
23.413,3.00,-44.88,17.34,48.21
23.437,3.00,-44.82,17.46,48.19
23.437,3.00,-44.82,17.52,48.22
23.456,3.00,-44.82,17.58,48.24
23.457,3.06,-44.82,17.64,48.26
23.460,3.18,-44.82,17.70,48.29
23.473,3.24,-44.82,17.82,48.34
23.480,3.30,-44.82,17.82,48.35
23.492,3.36,-44.88,17.88,48.43
23.500,3.42,-44.88,17.94,48.45
23.510,3.48,-44.88,17.94,48.46
23.521,3.54,-44.88,18.00,48.48
23.530,3.54,-44.88,18.06,48.51
23.541,3.48,-44.82,18.06,48.45
23.551,3.48,-44.82,18.00,48.42
23.560,3.42,-44.82,18.00,48.42
23.582,3.36,-44.76,18.00,48.36
23.583,3.36,-44.76,18.00,48.36
23.590,3.30,-44.76,18.00,48.36
23.601,3.24,-44.76,18.00,48.35
23.609,3.18,-44.76,18.00,48.35
23.622,3.18,-44.76,17.94,48.33
23.630,3.18,-44.76,17.94,48.33
23.640,3.12,-44.76,17.94,48.32
23.649,3.18,-44.76,17.94,48.33
23.662,3.12,-44.76,17.94,48.32
23.687,3.12,-44.76,17.94,48.32
23.690,3.18,-44.76,17.94,48.33
23.692,3.18,-44.70,17.94,48.27
23.700,3.18,-44.70,17.94,48.27
23.716,3.18,-44.70,17.94,48.27
23.719,3.12,-44.70,17.94,48.27
23.729,3.12,-44.70,17.94,48.27
23.741,3.12,-44.64,17.94,48.21
23.749,3.12,-44.58,17.94,48.16
23.759,3.12,-44.52,17.88,48.08
23.769,3.12,-44.46,17.94,48.04
23.790,3.12,-44.34,17.94,47.93
23.792,3.06,-44.28,17.94,47.87
23.799,3.12,-44.16,17.94,47.77
23.824,3.12,-44.10,17.94,47.71
23.826,3.12,-44.04,17.94,47.66
23.830,3.12,-44.04,18.00,47.68
23.843,3.18,-43.98,18.06,47.65
23.849,3.18,-43.98,18.12,47.67
23.860,3.18,-44.04,18.18,47.75
23.870,3.24,-44.16,18.24,47.89
23.879,3.24,-44.28,18.30,48.02
23.910,3.24,-44.34,18.30,48.08
23.913,3.24,-44.40,18.36,48.16
23.914,3.24,-44.46,18.36,48.21
23.919,3.24,-44.58,18.36,48.32
23.945,3.24,-44.64,18.42,48.40
23.947,3.24,-44.64,18.36,48.38
23.948,3.30,-44.64,18.30,48.36
23.961,3.30,-44.64,18.24,48.34
23.976,3.30,-44.64,18.24,48.34
23.982,3.30,-44.64,18.18,48.31
23.988,3.30,-44.58,18.12,48.23
23.998,3.24,-44.58,18.12,48.23
24.018,3.24,-44.52,18.06,48.15
24.019,3.24,-44.40,18.12,48.06
24.028,3.24,-44.34,18.12,48.01
24.038,3.18,-44.28,18.18,47.97
24.047,3.18,-44.22,18.18,47.92
24.059,3.18,-44.16,18.24,47.88
24.067,3.18,-44.10,18.24,47.83
24.098,3.18,-44.04,18.24,47.77
24.100,3.18,-44.04,18.24,47.77
24.101,3.18,-44.04,18.30,47.80
24.134,3.18,-44.10,18.30,47.85
24.137,3.24,-44.10,18.30,47.86
24.138,3.24,-44.10,18.30,47.86
24.139,3.24,-44.10,18.36,47.88
24.147,3.24,-44.10,18.36,47.88
24.157,3.24,-44.10,18.36,47.88
24.167,3.24,-44.10,18.36,47.88
24.192,3.24,-44.10,18.36,47.88
24.194,3.24,-44.04,18.36,47.82
24.197,3.18,-44.04,18.36,47.82
24.207,3.18,-43.98,18.36,47.76
24.218,3.18,-43.98,18.36,47.76
24.227,3.18,-43.92,18.36,47.71
24.237,3.24,-43.92,18.42,47.74
24.246,3.30,-43.92,18.42,47.74
24.257,3.36,-43.86,18.48,47.71
24.267,3.42,-43.86,18.54,47.74
24.306,3.42,-43.86,18.60,47.76
24.308,3.48,-43.86,18.66,47.79
24.309,3.48,-43.86,18.66,47.79
24.311,3.48,-43.86,18.72,47.81
24.338,3.48,-43.80,18.78,47.78
24.342,3.42,-43.80,18.78,47.78
24.344,3.42,-43.80,18.78,47.78
24.351,3.42,-43.80,18.78,47.78
24.357,3.42,-43.80,18.78,47.78
24.367,3.42,-43.74,18.78,47.72
24.389,3.42,-43.74,18.78,47.72
24.391,3.42,-43.74,18.78,47.72
24.415,3.42,-43.68,18.78,47.67
24.416,3.42,-43.68,18.78,47.67
24.417,3.42,-43.68,18.90,47.72
24.425,3.42,-43.68,18.96,47.74
24.436,3.42,-43.68,19.02,47.76
24.447,3.42,-43.68,19.08,47.79
24.456,3.36,-43.74,19.14,47.86
24.467,3.36,-43.68,19.20,47.83
24.476,3.36,-43.68,19.26,47.86
24.488,3.36,-43.62,19.26,47.80
24.511,3.36,-43.56,19.26,47.75
24.513,3.30,-43.50,19.20,47.66
24.515,3.30,-43.44,19.20,47.61
24.526,3.30,-43.38,19.20,47.55
24.553,3.36,-43.32,19.20,47.50
24.555,3.30,-43.32,19.20,47.50
24.556,3.30,-43.26,19.20,47.44
24.566,3.30,-43.26,19.20,47.44
24.575,3.30,-43.26,19.20,47.44
24.590,3.30,-43.26,19.20,47.44
24.595,3.36,-43.26,19.26,47.47
24.608,3.36,-43.26,19.26,47.47
24.616,3.36,-43.20,19.26,47.42
24.624,3.36,-43.20,19.20,47.39
24.635,3.36,-43.14,19.20,47.34
24.644,3.36,-43.08,19.20,47.28
24.654,3.36,-43.02,19.20,47.23
24.677,3.36,-43.02,19.20,47.23
24.679,3.30,-42.96,19.20,47.17
24.705,3.30,-42.96,19.20,47.17
24.705,3.30,-42.96,19.20,47.17
24.706,3.30,-42.96,19.26,47.20
24.716,3.30,-42.96,19.26,47.20
24.724,3.30,-42.96,19.32,47.22
24.734,3.30,-43.02,19.32,47.27
24.744,3.36,-43.02,19.32,47.28
24.754,3.36,-43.08,19.32,47.33
24.764,3.42,-43.08,19.38,47.36
24.783,3.48,-43.08,19.38,47.37
24.785,3.48,-43.14,19.38,47.42
24.795,3.54,-43.14,19.38,47.43
24.820,3.60,-43.08,19.38,47.38
24.821,3.60,-43.08,19.44,47.40
24.823,3.60,-43.02,19.50,47.37
24.836,3.66,-43.02,19.56,47.40
24.843,3.60,-42.90,19.56,47.29
24.853,3.66,-42.72,19.62,47.15
24.863,3.66,-42.60,19.74,47.09
24.878,3.66,-42.42,19.80,46.96
24.883,3.66,-42.30,19.86,46.87
24.893,3.66,-42.18,19.92,46.79
24.904,3.72,-42.06,19.98,46.71
24.913,3.72,-41.94,20.04,46.63
24.923,3.78,-41.88,20.10,46.61
24.937,3.78,-42.06,20.10,46.77
24.943,3.78,-42.12,20.16,46.85
24.956,3.84,-42.18,20.16,46.91
24.969,3.84,-42.30,20.22,47.04
24.976,3.84,-42.42,20.22,47.15
24.984,3.78,-42.48,20.22,47.20
24.997,3.78,-42.54,20.22,47.25
25.002,3.78,-42.60,20.16,47.28
25.012,3.78,-42.54,20.10,47.20
25.027,3.78,-42.54,20.04,47.18
25.032,3.72,-42.54,19.98,47.15
25.042,3.72,-42.54,19.86,47.09
25.053,3.72,-42.48,19.74,46.99
25.062,3.72,-42.48,19.68,46.96
25.072,3.66,-42.48,19.62,46.93
25.082,3.66,-42.48,19.56,46.91
25.106,3.60,-42.48,19.50,46.88
25.108,3.54,-42.48,19.50,46.88
25.112,3.54,-42.48,19.50,46.88
25.135,3.54,-42.42,19.56,46.85
25.137,3.54,-42.36,19.62,46.82
25.142,3.54,-42.30,19.68,46.79
25.155,3.54,-42.24,19.74,46.76
25.161,3.60,-42.18,19.86,46.76
25.172,3.60,-42.12,19.92,46.73
25.182,3.60,-42.06,19.98,46.70
25.198,3.66,-42.00,20.04,46.68
25.201,3.66,-42.00,20.10,46.71
25.222,3.66,-42.00,20.10,46.71
25.223,3.66,-42.00,20.16,46.73
25.231,3.66,-41.94,20.16,46.68
25.242,3.66,-41.94,20.16,46.68
25.252,3.66,-41.94,20.16,46.68
25.262,3.72,-41.94,20.16,46.68
25.287,3.72,-41.94,20.16,46.68
25.289,3.72,-41.94,20.16,46.68
25.292,3.78,-41.94,20.16,46.69
25.303,3.78,-41.94,20.16,46.69
25.323,3.78,-41.94,20.16,46.69
25.325,3.84,-41.94,20.16,46.69
25.331,3.84,-41.94,20.16,46.69
